IFSC Code,Bank ID,Bank Name,Regex,Bank Name
IBKL0122SBM,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0186LEC,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0186MC1,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0186MC2,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0186MC3,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0186MC4,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0186MC5,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0186T00,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0186T01,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0186T02,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0186T03,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0186T04,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0186T05,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0186T06,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0186T07,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0186T08,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0186T09,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0186T10,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0205J01,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0205J02,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0205J03,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0205J04,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0205J05,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0205J06,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0205J07,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0205J08,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0205J09,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0205J10,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0205J11,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0205J12,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0205J13,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0205J14,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0205J15,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0205J16,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0205J17,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0205J18,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0205JDC,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M01,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M02,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M03,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M04,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M05,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M06,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M07,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M08,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M09,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M10,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M11,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M12,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M13,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M14,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M15,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M16,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M17,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M18,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M19,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M20,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M21,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M22,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M23,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M24,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M25,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M26,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M27,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M28,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M29,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M30,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M31,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M32,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M33,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M34,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M35,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M36,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M37,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M38,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M39,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M40,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M41,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M42,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M43,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M44,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M45,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0209M46,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0236DCB,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0236SMB,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0236UCS,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0256DSC,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0299RDC,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340KU1,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340KU2,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340KU3,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340KU4,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0413KSB,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0413RCB,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0427NCB,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0443MNB,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0443SCC,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0452JSB,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0459SBS,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0463KDC,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0464GSB,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0464PNS,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0464PSS,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL046KS01,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL046KS02,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL046KS03,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL046KS04,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL046KS05,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL046KS06,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL046KS07,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL046KS08,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL046KS09,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL046KS10,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL046KS11,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL046KS12,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL046KS13,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL046KS14,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL046KS15,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL046KS16,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL046KS17,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL046KS18,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL046KS19,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL046KS20,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0487SDC,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0497LDC,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0501DMC,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0501VSB,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0548PMC,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0579BSB,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0693TCB,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL070CZSB,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL070TGZS,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL071TNSB,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0726MCB,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0729SUC,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0752BCB,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0763CCB,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0763OCB,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0768PJS,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0773BCB,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0776SPS,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL078SCDC,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL089DUB1,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL089DUB2,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL089DUB3,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0029T01,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0029T02,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0029T03,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0029T04,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0029T05,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0029T06,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0029T07,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0029T08,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0029T09,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0029T10,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0029T11,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0029T12,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0029T13,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0029T14,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0029T15,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T01,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T02,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T03,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T04,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T05,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T06,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T07,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T08,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T09,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T10,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T11,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T12,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T13,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T14,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T15,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T16,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T17,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T18,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T19,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T20,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T21,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T22,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T23,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T24,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T25,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T26,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T27,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T28,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T29,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T30,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T31,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T32,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T33,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T34,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T35,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T36,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T37,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T38,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T39,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T40,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T41,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T42,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T43,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T44,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T45,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T46,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T47,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T48,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T49,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T50,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T51,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T52,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T53,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T54,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T55,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T56,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T57,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T58,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T59,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T60,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T61,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T62,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T63,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T64,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T65,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T66,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T67,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T68,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T69,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T70,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T71,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T72,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0046T73,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0063JCB,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0063RKC,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0065SDC,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0080NAC,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0080RUC,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0089G01,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0089G02,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0089SMC,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0103901,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0103902,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0103903,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0103904,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0103905,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0103906,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0103907,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0103908,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0103909,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0103910,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0103911,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0103912,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0103913,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0103914,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0103915,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0103916,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0103917,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0103918,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0103919,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0103920,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0103921,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0103922,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0103923,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0103924,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL01058M1,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL01058M2,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL01058M3,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL01058M4,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL01058M5,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL01058M6,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL01058M7,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL01077BD,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL01078MJ,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL01088C1,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL01088C2,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL01095NU,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K01,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K02,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K03,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K04,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K05,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K06,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K07,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K08,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K09,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K10,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K11,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K12,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K13,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K14,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K15,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K16,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K17,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K18,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K19,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K20,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K21,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K22,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K23,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K24,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K25,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K26,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K27,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K28,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K29,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K30,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K31,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K32,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K33,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K34,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K35,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K36,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K37,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K38,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K39,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K40,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K41,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K42,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K43,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K44,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K45,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K46,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K47,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0114K48,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0115GCU,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0116RSB,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL01209UC,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0123NMC,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL01241MB,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL01243AZ,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL01263UC,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL01282KB,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0150KMC,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0232UCB,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0250A01,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0250A02,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0250A03,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0250A04,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0250A05,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0250A06,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0250GL1,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0250GL2,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0269KTC,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0280KCB,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0339PDC,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340K01,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340K02,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340K03,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340K04,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340K05,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340K06,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340K07,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340K08,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340K09,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340K10,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340K11,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340K12,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340K13,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340K14,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340K15,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340K16,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340K17,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340K18,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340K19,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340K20,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340K21,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340K22,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340K23,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340K24,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340K25,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340K26,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340K27,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340K28,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340K29,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340K30,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340K31,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340K32,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340K33,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340K34,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340K35,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340K36,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340K37,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340K38,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340K39,8,IDBI Bank,^IBKL000[0-9]{4}$,
IBKL0340K40,8,IDBI Bank,^IBKL000[0-9]{4}$,
